"215","19245","Maxair Inc.: MAX","AIRLINE_ID"
"216","19246","Mid Continental Airlines In: MCO","AIRLINE_ID"
"217","19247","Metro Airlines: MDU","AIRLINE_ID"
"218","19248","Metroplex Airlines: MET","AIRLINE_ID"
"219","19249","Midway Aviation Inc.: MIY","AIRLINE_ID"
"220","19250","Miller Air Transportersinc: MLL","AIRLINE_ID"
"221","19251","Ocean Airways Inc.: MMH","AIRLINE_ID"
"222","19252","Cumberland Airlines: MNZ","AIRLINE_ID"
"223","19253","Merrimack Aviation Inc.: MRR","AIRLINE_ID"
"224","19254","Midwest Aviation: MST","AIRLINE_ID"
"225","19255","Arkansas Traveler Airline: MTA","AIRLINE_ID"
"226","19256","Metroflight Airlines: MTR","AIRLINE_ID"
"227","19257","National Air Commuter Inc.: NAC","AIRLINE_ID"
"228","19258","New Born Wings Inc.: NEB","AIRLINE_ID"
"229","19259","Nor East Commuter Airlines: NEC","AIRLINE_ID"
"230","19260","Nevada Airlines: NEV","AIRLINE_ID"
"231","19261","Northern Eagle Airways Inc.: NGL","AIRLINE_ID"
"232","19262","Newair Flight Inc.: NHA","AIRLINE_ID"
"233","19263","N. J. Merrimack Airlines: NJA","AIRLINE_ID"
"234","19264","E. J. A. Newport Inc.: NPT","AIRLINE_ID"
"235","19265","Northaire: NTH","AIRLINE_ID"
"236","19266","Lake State Airways: NUM","AIRLINE_ID"
"237","19267","New York Helicopter Corp.: NYH","AIRLINE_ID"
"238","19268","Harbor Airlines Inc.: OAK","AIRLINE_ID"
"239","19269","Ocean Reef Airways Inc.: OCR","AIRLINE_ID"
"240","19270","Offshore Logistics: OFF","AIRLINE_ID"
"241","19271","Omaha Aviation: OHA","AIRLINE_ID"
"242","19272","Corporate Air Inc.: OIZ","AIRLINE_ID"
"243","19273","Omak Aviation Airlines: OMK","AIRLINE_ID"
"244","19274","Omni Pacific Airline: OMN","AIRLINE_ID"
"245","19275","Sun Aire Lines: OOZ","AIRLINE_ID"
"246","19276","Air Kentucky Air Lines: OWS","AIRLINE_ID"
"247","19277","Permian Airways Inc.: PAI","AIRLINE_ID"
"248","19278","Provincetown Boston: PBA","AIRLINE_ID"
"249","19279","Piasa Commuter Airlines: PCA","AIRLINE_ID"
"250","19280","Trans Southern Airways: PDA","AIRLINE_ID"
"251","19281","Pearson Aircraft: PEA","AIRLINE_ID"
"252","19282","Air Pennsylvania: PER","AIRLINE_ID"
"253","19283","Petro Aviation Corp.: PET","AIRLINE_ID"
"254","19284","Phillips Airlines: PHL","AIRLINE_ID"
"255","19285","Phoenix Airlines: PHX","AIRLINE_ID"
"256","19286","Pacific Island Airways: PIA","AIRLINE_ID"
"257","19287","Planes Inc.: PLA","AIRLINE_ID"
"258","19288","Polar Airways Inc.: PLZ","AIRLINE_ID"
"259","19289","Pacific Missionary Aviation: PMA","AIRLINE_ID"
"260","19290","Pioneer Airways: PNR","AIRLINE_ID"
"261","19291","Pocono Airlines Inc.: POC","AIRLINE_ID"
"262","19292","Pompano Airways: POM","AIRLINE_ID"
"263","19293","Ponderosa Aviation Inc.: PON","AIRLINE_ID"
"264","19294","Princeton Aviation Corp: PRA","AIRLINE_ID"
"265","19295","Pro Air Services: PRR","AIRLINE_ID"
"266","19296","Precision Valley Aviation: PVA","AIRLINE_ID"
"267","19297","Bar Harbor Airways: QOZ","AIRLINE_ID"
"268","19298","Royal-Air Ltd.: RAL","AIRLINE_ID"
"269","19299","Realwest Airlines: REA","AIRLINE_ID"
"270","19300","Aerosun Int'l Airlines Inc.: RED","AIRLINE_ID"
"271","19301","Royal Hawaiian Airways Inc.: RHA","AIRLINE_ID"
"272","19302","Richardson Aviation: RIC","AIRLINE_ID"
"273","19303","Indiana Airways Inc. (Reid: RID","AIRLINE_ID"
"274","19304","Rio Airways Inc.: RIO","AIRLINE_ID"
"275","19305","Riverside Air Service: RIV","AIRLINE_ID"
"276","19306","Michigan Airways Inc.: RJS","AIRLINE_ID"
"277","19307","Roederer Aviation Inc.: ROE","AIRLINE_ID"
"278","19308","Royal American Airways Inc.: ROY","AIRLINE_ID"
"279","19309","Air Rovers Inc.: RWG","AIRLINE_ID"
"280","19310","Sajen Air Inc.: SAJ","AIRLINE_ID"
"281","19311","Samoan Airlines Inc.: SAM","AIRLINE_ID"
"282","19312","Air Cortez International: SAS","AIRLINE_ID"
"283","19313","Air Americana: SAX","AIRLINE_ID"
"284","19314","Saber Aviation Inc.: SBA","AIRLINE_ID"
"285","19315","Suburban Airlines: SBN","AIRLINE_ID"
"286","19316","Seaco Airlines Inc.: SCO","AIRLINE_ID"
"287","19317","Skyline Airlines: SCT","AIRLINE_ID"
"288","19318","South Coast Airways: SCY","AIRLINE_ID"
"289","19319","Semo Aviation Inc.: SEM","AIRLINE_ID"
"290","19320","Stahmannfarms Inc.: SFI","AIRLINE_ID"
"291","19321","Sfo Helicopter Airlines Inc.: SFO","AIRLINE_ID"
"292","19322","Sierra Flite Service Inc.: SFS","AIRLINE_ID"
"293","19323","Shasta Air Inc.: SHS","AIRLINE_ID"
"294","19324","Shavano Air Inc.: SHV","AIRLINE_ID"
"295","19325","Silver State Airlines: SIA","AIRLINE_ID"
"296","19326","San Juan Airlines Inc.: SJA","AIRLINE_ID"
"297","19327","Bas Airlines: SKL","AIRLINE_ID"
"298","19328","Scheduled Skyways: SKM","AIRLINE_ID"
"299","19329","Stopher Mechanical Inc.: SMC","AIRLINE_ID"
"300","19330","Gelco Courier Services Inc.: SNC","AIRLINE_ID"
"301","19331","Shawnee Airlines: SNE","AIRLINE_ID"
"302","19332","Mall Airways Inc.: SOA","AIRLINE_ID"
"303","19333","Soonair Lines Inc.: SOL","AIRLINE_ID"
"304","19334","Springfield Air Service: SPF","AIRLINE_ID"
"305","19335","Sterling Air Service: SRL","AIRLINE_ID"
"306","19336","Southern Seaplane: SSP","AIRLINE_ID"
"307","19337","Sierra Express Inc.: SSS","AIRLINE_ID"
"308","19338","Seaplane Shuttle Transport: SST","AIRLINE_ID"
"309","19339","Trans East International: STF","AIRLINE_ID"
"310","19340","Star Aviation Corporation: STR","AIRLINE_ID"
"311","19341","Sun International Airways: SUI","AIRLINE_ID"
"312","19342","Sunbelt: SUT","AIRLINE_ID"
"313","19343","Sun Valley Airlines: SVL","AIRLINE_ID"
"314","19344","Sunwest Airlines: SWA","AIRLINE_ID"
"315","19345","Air Colorado: TAC","AIRLINE_ID"
"316","19346","Tejas Airlines Inc.: TAL","AIRLINE_ID"
"317","19347","Yosemite Airlines Inc.: TAS","AIRLINE_ID"
"318","19348","Trans Catalina Airlines: TCA","AIRLINE_ID"
"319","19349","Oceanair Line: TCE","AIRLINE_ID"
"320","19350","Trans California Airlines: TCI","AIRLINE_ID"
"321","19351","Trans-Central Airlines Inc.: TCL","AIRLINE_ID"
"322","19352","Trans-Colorado Airlines: TCO","AIRLINE_ID"
"323","19353","Tennessee Airways Inc.: TEN","AIRLINE_ID"
"324","19354","Terre Haute Air Commuter: TER","AIRLINE_ID"
"325","19355","Thorson Aviation: THO","AIRLINE_ID"
"326","19356","Trans Air Inc.: TIA","AIRLINE_ID"
"327","19357","Skyfreight: TIS","AIRLINE_ID"
"328","19358","Trans Mo Airlines: TMA","AIRLINE_ID"
"329","19359","Transtate Aviation: TNS","AIRLINE_ID"
"330","19360","Trans Pennsylvania Airlines: TRP","AIRLINE_ID"
"331","19361","Trans Sierra Airlines Inc.: TSI","AIRLINE_ID"
"332","19362","Tulsair Beechcraft Inc.: TUL","AIRLINE_ID"
"333","19363","Temsco Airlines: TYE","AIRLINE_ID"
"334","19364","Universal Airways Inc.: UAI","AIRLINE_ID"
"335","19365","Air U.S.: USA","AIRLINE_ID"
"336","19366","Vagabond Aviation Inc.: VAG","AIRLINE_ID"
"337","19367","Britt Airlines Inc.: VER","AIRLINE_ID"
"338","19368","Viking Express: VIG","AIRLINE_ID"
"339","19369","Vale International Airlines: VIN","AIRLINE_ID"
"340","19370","Valley Airlines: VLY","AIRLINE_ID"
"341","19371","Air East Airlines: WAC","AIRLINE_ID"
"342","19372","Walker's International: WCA","AIRLINE_ID"
"343","19373","Mountainwest Airlines: WCI","AIRLINE_ID"
"344","19374","Western Star Airlines Inc.: WES","AIRLINE_ID"
"345","19375","Western Charter Inc.: WET","AIRLINE_ID"
"346","19376","Wheeler Airlines: WFS","AIRLINE_ID"
"347","19377","Wisc Air: WIA","AIRLINE_ID"
"348","19378","Will's Air: WIL","AIRLINE_ID"
"349","19379","Wings Airways: WNG","AIRLINE_ID"
"350","19380","Mcphillips Flying Service: ZFZ","AIRLINE_ID"
"351","19381","Air New Mexico: ZIA","AIRLINE_ID"
"352","19382","Winnipesaukee Aviation Inc.: ZMZ","AIRLINE_ID"
"353","19383","Skyway Aviation Inc.: ZYZ","AIRLINE_ID"
"354","19384","P.S. Air Freight Inc.: PSA","AIRLINE_ID"
"355","19385","Reeve Aleutian Airways Inc.: RV","AIRLINE_ID"
"356","19386","Northwest Airlines Inc.: NW","AIRLINE_ID"
"357","19387","Wien Air Alaska Inc.: WC","AIRLINE_ID"
"358","19388","Southern Airways: FTI","AIRLINE_ID"
"359","19389","Air Florida Inc.: QH","AIRLINE_ID"
"360","19390","Air California Inc.: OC","AIRLINE_ID"
"361","19391","Pacific Southwest Airlines: PS","AIRLINE_ID"
"362","19392","Rich International Airways: RIQ","AIRLINE_ID"
"363","19393","Southwest Airlines Co.: WN","AIRLINE_ID"
"364","19394","Mid-South Aviation Inc.: VL","AIRLINE_ID"
"365","19395","Mid-South Aviation Inc. (1): RCA","AIRLINE_ID"
"366","19396","Sky West Aviation Inc.: QG","AIRLINE_ID"
"367","19397","Republic Airlines Inc.: RC","AIRLINE_ID"
"368","19398","Dauphin Island Airways: DAU","AIRLINE_ID"
"369","19399","New York Air Inc.: NY","AIRLINE_ID"
"370","19400","Global Int'l Airways Corp.: GIQ","AIRLINE_ID"
"371","19401","Colgan Airways Inc.: CJ","AIRLINE_ID"
"372","19402","Overseas National Airways: UNQ","AIRLINE_ID"
"373","19403","Flight International: PTQ","AIRLINE_ID"
"374","19404","Academy Airlines: ACD","AIRLINE_ID"
"375","19405","Check-Air Inc.: ACL","AIRLINE_ID"
"376","19406","Transwest Air Express: ACW","AIRLINE_ID"
